docname,topic,proportion
cv006_17022.txt,029,0.287781
cv006_17022.txt,005,0.192905
cv006_17022.txt,024,0.075677
cv561_9484.txt,022,0.358727
cv561_9484.txt,006,0.202463
cv561_9484.txt,024,0.162178
cv561_9484.txt,008,0.132647
cv561_9484.txt,027,0.081751
cv561_9484.txt,011,0.062234
cv944_15042.txt,032,0.825655
cv944_15042.txt,001,0.089808
cv944_15042.txt,012,0.084537
cv048_18380.txt,001,0.487063
cv048_18380.txt,003,0.294438
cv048_18380.txt,014,0.2185
cv324_7502.txt,023,0.495071
cv324_7502.txt,000,0.447266
cv324_7502.txt,007,0.057663
cv566_8967.txt,029,0.816441
cv566_8967.txt,009,0.110611
cv566_8967.txt,007,0.040431
cv566_8967.txt,004,0.032517
cv556_16563.txt,011,0.340737
cv556_16563.txt,013,0.252612
cv556_16563.txt,017,0.208963
cv556_16563.txt,003,0.197688
cv280_8651.txt,009,0.746368
cv280_8651.txt,004,0.152376
cv280_8651.txt,000,0.101256
cv585_23576.txt,014,0.41161
cv585_23576.txt,000,0.404111
cv585_23576.txt,024,0.119172
cv585_23576.txt,023,0.065107
cv587_20532.txt,004,0.595937
cv587_20532.txt,021,0.176897
cv587_20532.txt,009,0.135859
cv587_20532.txt,002,0.091307
cv970_19532.txt,004,0.667914
cv970_19532.txt,006,0.085049
cv970_19532.txt,002,0.075956
cv970_19532.txt,019,0.064068
cv970_19532.txt,028,0.054121
cv970_19532.txt,005,0.052893
cv384_18536.txt,011,0.466826
cv384_18536.txt,018,0.232475
cv384_18536.txt,014,0.17051
cv384_18536.txt,005,0.130189
cv732_13092.txt,002,0.449242
cv732_13092.txt,028,0.31517
cv732_13092.txt,007,0.124633
cv732_13092.txt,000,0.098691
cv732_13092.txt,039,0.012265
cv816_15257.txt,020,0.851527
cv816_15257.txt,004,0.108151
cv816_15257.txt,001,0.040322
cv927_11471.txt,023,0.502278
cv927_11471.txt,015,0.12791
cv927_11471.txt,004,0.123939
cv927_11471.txt,014,0.100932
cv927_11471.txt,022,0.092612
cv927_11471.txt,005,0.052329
cv525_17930.txt,001,0.489395
cv525_17930.txt,009,0.315068
cv525_17930.txt,024,0.150258
cv525_17930.txt,000,0.045279
cv075_6250.txt,015,0.336976
cv075_6250.txt,017,0.265809
cv075_6250.txt,016,0.259896
cv075_6250.txt,027,0.087325
cv075_6250.txt,008,0.049994
cv614_11320.txt,002,0.42001
cv614_11320.txt,003,0.257396
cv614_11320.txt,006,0.101494
cv614_11320.txt,015,0.080264
cv614_11320.txt,010,0.060686
cv614_11320.txt,037,0.054019
cv614_11320.txt,025,0.026131
cv602_8830.txt,009,0.382613
cv602_8830.txt,013,0.331651
cv602_8830.txt,017,0.155999
cv602_8830.txt,024,0.129737
cv264_14108.txt,000,0.33198
cv264_14108.txt,006,0.20319
cv264_14108.txt,020,0.1236
cv264_14108.txt,033,0.096507
cv264_14108.txt,017,0.096291
cv264_14108.txt,022,0.081825
cv264_14108.txt,025,0.066607
cv910_21930.txt,020,0.612099
cv910_21930.txt,009,0.197759
cv910_21930.txt,005,0.1144
cv910_21930.txt,035,0.075742
cv733_9891.txt,022,0.454044
cv733_9891.txt,011,0.315704
cv733_9891.txt,008,0.196344
cv733_9891.txt,003,0.033907
cv263_20693.txt,002,0.268394
cv263_20693.txt,022,0.168921
cv263_20693.txt,001,0.130984
cv263_20693.txt,017,0.118561
cv263_20693.txt,004,0.113082
cv263_20693.txt,016,0.111131
cv263_20693.txt,024,0.088927
cv868_12799.txt,018,0.62971
cv868_12799.txt,026,0.362083
cv868_12799.txt,019,0.008207
cv767_15673.txt,004,0.376612
cv767_15673.txt,007,0.171724
cv767_15673.txt,012,0.139399
cv767_15673.txt,019,0.121189
cv767_15673.txt,001,0.087845
cv767_15673.txt,002,0.068543
cv767_15673.txt,000,0.034687
cv494_18689.txt,004,0.466328
cv494_18689.txt,003,0.236315
cv494_18689.txt,005,0.111255
cv494_18689.txt,027,0.107011
cv494_18689.txt,034,0.044931
cv494_18689.txt,024,0.03416
cv092_27987.txt,010,0.70191
cv092_27987.txt,004,0.222468
cv092_27987.txt,028,0.075621
cv009_29417.txt,008,0.635842
cv009_29417.txt,017,0.124572
cv009_29417.txt,001,0.101665
cv009_29417.txt,022,0.094781
cv009_29417.txt,015,0.043141
cv377_8440.txt,033,0.554932
cv377_8440.txt,020,0.226139
cv377_8440.txt,026,0.112258
cv377_8440.txt,006,0.106671
cv547_18043.txt,017,0.355035
cv547_18043.txt,003,0.304657
cv547_18043.txt,026,0.209866
cv547_18043.txt,002,0.130442
cv247_14668.txt,004,0.568674
cv247_14668.txt,033,0.215956
cv247_14668.txt,005,0.21537
cv005_29357.txt,031,0.693017
cv005_29357.txt,007,0.21887
cv005_29357.txt,032,0.088113
cv557_12237.txt,007,1.0
cv150_14279.txt,026,0.735926
cv150_14279.txt,016,0.098647
cv150_14279.txt,017,0.096663
cv150_14279.txt,003,0.068764
cv793_15235.txt,029,0.417967
cv793_15235.txt,028,0.379356
cv793_15235.txt,025,0.11194
cv793_15235.txt,013,0.090738
cv455_28866.txt,003,0.603411
cv455_28866.txt,002,0.170533
cv455_28866.txt,014,0.136104
cv455_28866.txt,000,0.089953
cv270_5873.txt,014,1.0
cv837_27232.txt,000,0.669542
cv837_27232.txt,015,0.250284
cv837_27232.txt,003,0.080173
cv186_2396.txt,003,0.576582
cv186_2396.txt,023,0.158635
cv186_2396.txt,018,0.102281
cv186_2396.txt,001,0.088945
cv186_2396.txt,007,0.073557
cv124_3903.txt,004,0.47477
cv124_3903.txt,007,0.191734
cv124_3903.txt,005,0.180078
cv124_3903.txt,028,0.089803
cv124_3903.txt,006,0.063616
cv981_16679.txt,004,0.395502
cv981_16679.txt,000,0.214196
cv981_16679.txt,011,0.190348
cv981_16679.txt,009,0.135519
cv981_16679.txt,023,0.064435
cv419_14799.txt,003,0.335611
cv419_14799.txt,018,0.314741
cv419_14799.txt,006,0.231059
cv419_14799.txt,022,0.118589
cv486_9788.txt,008,0.566774
cv486_9788.txt,004,0.132876
cv486_9788.txt,007,0.130154
cv486_9788.txt,009,0.104937
cv486_9788.txt,029,0.065258
cv066_11668.txt,003,0.492309
cv066_11668.txt,008,0.433005
cv066_11668.txt,018,0.074685
cv379_23167.txt,020,0.696656
cv379_23167.txt,002,0.177903
cv379_23167.txt,000,0.089887
cv379_23167.txt,007,0.035554
cv692_17026.txt,009,0.606436
cv692_17026.txt,011,0.268972
cv692_17026.txt,000,0.124592
cv725_10266.txt,017,0.45561
cv725_10266.txt,003,0.223875
cv725_10266.txt,026,0.182581
cv725_10266.txt,008,0.097334
cv725_10266.txt,002,0.040599
cv265_11625.txt,003,0.218094
cv265_11625.txt,018,0.208367
cv265_11625.txt,000,0.14681
cv265_11625.txt,009,0.144702
cv265_11625.txt,004,0.128826
cv265_11625.txt,001,0.107721
cv265_11625.txt,025,0.045479
cv488_21453.txt,020,0.415744
cv488_21453.txt,010,0.371093
cv488_21453.txt,003,0.213162
cv630_10152.txt,008,0.396071
cv630_10152.txt,017,0.306236
cv630_10152.txt,018,0.095495
cv630_10152.txt,003,0.087641
cv630_10152.txt,009,0.061518
cv630_10152.txt,027,0.053038
cv415_23674.txt,007,0.391395
cv415_23674.txt,031,0.250621
cv415_23674.txt,013,0.242465
cv415_23674.txt,003,0.108713
cv415_23674.txt,004,0.006805
cv469_21998.txt,001,0.460709
cv469_21998.txt,000,0.168356
cv469_21998.txt,008,0.095852
cv469_21998.txt,024,0.081083
cv469_21998.txt,029,0.072239
cv469_21998.txt,025,0.049888
cv469_21998.txt,004,0.035577
cv469_21998.txt,032,0.028984
cv469_21998.txt,007,0.007312
cv762_15604.txt,009,0.567982
cv762_15604.txt,024,0.151495
cv762_15604.txt,023,0.122269
cv762_15604.txt,002,0.095154
cv762_15604.txt,018,0.0631
cv595_26420.txt,003,0.500311
cv595_26420.txt,008,0.308838
cv595_26420.txt,009,0.086462
cv595_26420.txt,020,0.059281
cv595_26420.txt,004,0.045107
cv658_11186.txt,002,0.775209
cv658_11186.txt,018,0.158211
cv658_11186.txt,010,0.06658
cv484_26169.txt,003,0.291125
cv484_26169.txt,008,0.244496
cv484_26169.txt,023,0.159412
cv484_26169.txt,001,0.093779
cv484_26169.txt,000,0.077495
cv484_26169.txt,009,0.066521
cv484_26169.txt,022,0.046644
cv484_26169.txt,025,0.020529
cv526_12868.txt,021,0.698743
cv526_12868.txt,000,0.077817
cv526_12868.txt,007,0.073532
cv526_12868.txt,017,0.055202
cv526_12868.txt,018,0.047524
cv526_12868.txt,003,0.047182
cv900_10800.txt,012,0.777661
cv900_10800.txt,021,0.122
cv900_10800.txt,020,0.091682
cv900_10800.txt,007,0.008657
cv187_14112.txt,000,0.343057
cv187_14112.txt,003,0.222112
cv187_14112.txt,009,0.199016
cv187_14112.txt,002,0.113874
cv187_14112.txt,033,0.049946
cv187_14112.txt,025,0.03795
cv187_14112.txt,039,0.034045
cv861_12809.txt,024,0.651826
cv861_12809.txt,002,0.274917
cv861_12809.txt,021,0.073257
cv866_29447.txt,002,0.364348
cv866_29447.txt,023,0.291558
cv866_29447.txt,018,0.124822
cv866_29447.txt,003,0.113357
cv866_29447.txt,008,0.105914
cv886_19210.txt,025,0.920302
cv886_19210.txt,003,0.079698
cv372_6654.txt,004,0.379043
cv372_6654.txt,015,0.27509
cv372_6654.txt,018,0.155697
cv372_6654.txt,016,0.10765
cv372_6654.txt,005,0.082519
cv063_28852.txt,002,0.359278
cv063_28852.txt,005,0.34941
cv063_28852.txt,014,0.141006
cv063_28852.txt,013,0.101485
cv063_28852.txt,022,0.048821
